AB,214,MUC,346,ZTH,1488,,0,738,45.65
AB,214,MXP,1524,DUS,345,,0,73G 738 320,96.89
AB,214,MXP,1524,TXL,351,,0,738 73G 320,63.08
AB,214,MXP,1524,VIE,1613,Y,0,E90,87.37
AB,214,NAP,1561,DUS,345,,0,738 320,37.51
AB,214,NAP,1561,MUC,346,,0,320 738,68.58
AB,214,NAP,1561,STR,350,,0,320 738,33.54
AB,214,NAP,1561,TXL,351,,0,320 73G,79.88
AB,214,NAP,1561,ZRH,1678,,0,320,31.10
AB,214,NBE,7447,CGN,344,,0,738,64.09
AB,214,NBE,7447,DRS,338,,0,738,84.63
AB,214,NBE,7447,DUS,345,,0,738,61.30
AB,214,NBE,7447,MUC,346,,0,320,57.26
AB,214,NBE,7447,NUE,347,,0,738,74.15
AB,214,NBE,7447,TXL,351,,0,738,68.60
AB,214,NCE,1354,DUS,345,,0,319 320 738,82.66
AB,214,NCE,1354,VIE,1613,Y,0,E90,67.46
AB,214,NUE,347,AYT,1688,,0,738,42.48
AB,214,NUE,347,DJE,293,,0,738,73.35
AB,214,NUE,347,DUS,345,,0,DH4,22.83
AB,214,NUE,347,FUE,1051,,0,738,25.09
AB,214,NUE,347,HAM,342,,0,DH4,83.11
AB,214,NUE,347,HER,1452,,0,738,47.49
AB,214,NUE,347,HRG,1130,,0,738,43.13
AB,214,NUE,347,IBZ,1225,,0,738,44.11
AB,214,NUE,347,KGS,1458,,0,738,27.21
AB,214,NUE,347,LPA,1054,,0,738,60.40
AB,214,NUE,347,NBE,7447,,0,738,42.41
AB,214,NUE,347,OLB,1520,,0,738,39.60
AB,214,NUE,347,PMI,3998,,0,738,31.34
AB,214,NUE,347,RHO,1472,,0,738,78.91
AB,214,NUE,347,SAW,4317,,0,738,94.70
AB,214,NUE,347,SKG,1486,,0,738,67.36
AB,214,NUE,347,SMI,1476,,0,738,79.31
AB,214,NUE,347,SPU,1206,,0,DH4,77.48
AB,214,NUE,347,TFS,1056,,0,738,80.58
AB,214,NUE,347,TXL,351,,0,DH4 319,67.16
AB,214,NUE,347,VIE,1613,,0,DH4,45.34
AB,214,OLB,1520,CGN,344,,0,738,95.76
AB,214,OLB,1520,DUS,345,,0,738 319,85.00
AB,214,OLB,1520,HAM,342,,0,320,53.05
AB,214,OLB,1520,MUC,346,,0,73G 738 320,59.81
AB,214,OLB,1520,NUE,347,,0,738,97.99
AB,214,OLB,1520,STR,350,,0,320 738 73G,62.69
AB,214,OLB,1520,TXL,351,,0,320 73G,91.65
AB,214,OLB,1520,VIE,1613,,0,320,20.73
AB,214,OLB,1520,ZRH,1678,,0,320 738,41.06
AB,214,ORD,3830,DUS,345,Y,0,763,48.78
AB,214,ORD,3830,TXL,351,,0,332,43.35
AB,214,ORY,1386,LHR,507,Y,0,319 320,30.38
AB,214,ORY,1386,TXL,351,,0,738 320 319,83.18
AB,214,OSL,644,TXL,351,,0,319,32.00
AB,214,OTP,1657,TXL,351,,0,320 73G,90.73
AB,214,PAD,371,AYT,1688,,0,738,75.08
AB,214,PAD,371,IBZ,1225,,0,738,52.62
AB,214,PAD,371,PMI,3998,,0,738 320,96.61
AB,214,PDL,1633,DUS,345,,0,738,70.32
AB,214,PEK,3364,NGO,3942,Y,0,332,50.77
AB,214,PEK,3364,TXL,351,Y,0,330,47.40
AB,214,PMI,3998,AGP,1230,,0,320 321,29.66
AB,214,PMI,3998,ALC,1212,,0,321 320,64.00
AB,214,PMI,3998,BIO,1216,,0,320 738,60.11
AB,214,PMI,3998,BRE,353,,0,320 738 319,50.95
AB,214,PMI,3998,BSL,1423,,0,320 738,58.67
AB,214,PMI,3998,CGN,344,,0,738 332 320,34.86
AB,214,PMI,3998,CPH,609,,0,738,77.42
AB,214,PMI,3998,DRS,338,,0,738 321,67.89
AB,214,PMI,3998,DTM,373,,0,738,31.18
AB,214,PMI,3998,DUS,345,,0,332 321 738 320,64.08
AB,214,PMI,3998,FAO,1626,,0,738 320,65.41
AB,214,PMI,3998,FDH,382,,0,320,97.01
AB,214,PMI,3998,FKB,4166,,0,320 321 73G,27.23
AB,214,PMI,3998,FMO,341,,0,738 320,28.98
AB,214,PMI,3998,FRA,340,,0,321 320 332,85.34
AB,214,PMI,3998,GRZ,1609,Y,0,320,94.62
AB,214,PMI,3998,HAJ,352,,0,321 738,71.96
AB,214,PMI,3998,HAM,342,,0,738 320 332 319,55.34
AB,214,PMI,3998,IBZ,1225,,0,320 738,86.75
AB,214,PMI,3998,INN,1610,Y,0,320,68.21
AB,214,PMI,3998,LEI,1213,,0,738,82.72
AB,214,PMI,3998,LEJ,348,,0,738 320,61.83
AB,214,PMI,3998,LNZ,1611,Y,0,320,81.34
AB,214,PMI,3998,MAH,1231,,0,320 319,39.24
AB,214,PMI,3998,MUC,346,,0,320 321 738,60.43
AB,214,PMI,3998,NUE,347,,0,738,45.49
AB,214,PMI,3998,PAD,371,,0,320 738,96.68
AB,214,PMI,3998,SCN,349,,0,73G 738 320,68.38
AB,214,PMI,3998,STR,350,,0,332 738 321 320,39.00
AB,214,PMI,3998,SVQ,1253,,0,738,59.90
AB,214,PMI,3998,SZG,1612,Y,0,320,41.49
AB,214,PMI,3998,TXL,351,,0,321 738 320,37.65
AB,214,PMI,3998,VIE,1613,,0,321 320,22.64
AB,214,PMI,3998,VLC,1246,,0,738 320 73G,39.35
AB,214,PMI,3998,XRY,1226,,0,320,77.86
AB,214,PMI,3998,ZRH,1678,,0,738 320 332 321,52.20
AB,214,POP,1761,DUS,345,,0,332,35.18
AB,214,PUJ,1760,DUS,345,,0,332,79.26
AB,214,PUJ,1760,MUC,346,,0,332,50.17
AB,214,PVK,1470,DUS,345,,0,321,23.08
AB,214,PVK,1470,MUC,346,,0,320,79.34
AB,214,PVK,1470,VIE,1613,,0,E90,57.01
AB,214,RHO,1472,DRS,338,,0,738,57.42
AB,214,RHO,1472,DUS,345,,0,738,96.36
AB,214,RHO,1472,MUC,346,,0,738,31.55
AB,214,RHO,1472,NUE,347,,0,738,40.81
AB,214,RHO,1472,TXL,351,,0,320,62.08
AB,214,RHO,1472,VIE,1613,,0,320 E90,39.85
AB,214,RIX,3953,DUS,345,Y,0,DH4,80.65
AB,214,RIX,3953,FRA,340,Y,0,735 DH4 73C,94.45
AB,214,RIX,3953,HAM,342,Y,0,DH4 735,85.38
AB,214,RIX,3953,MUC,346,Y,0,73C DH4 735,68.08
AB,214,RIX,3953,TXL,351,Y,0,DH4 735,96.21
AB,214,RMF,4197,DUS,345,,0,321,63.46
AB,214,RSW,3793,DUS,345,,0,332,29.91
AB,214,SAW,4317,CGN,344,,0,738,32.98
AB,214,SAW,4317,DUS,345,,0,738,51.76
AB,214,SAW,4317,MUC,346,,0,738 320,92.38
AB,214,SAW,4317,NUE,347,,0,738,65.78
AB,214,SAW,4317,STR,350,,0,320 738,98.78
AB,214,SAW,4317,SXF,337,,0,738,57.18
AB,214,SCN,349,PMI,3998,,0,73G 738 320,92.79
AB,214,SCN,349,TXL,351,,0,73G 320,62.93
AB,214,SIN,3316,AUH,2179,Y,0,332,94.93
AB,214,SIN,3316,BNE,3320,Y,0,332,77.79
AB,214,SKG,1486,DUS,345,,0,321,78.98
AB,214,SKG,1486,HAM,342,,0,320,61.34
AB,214,SKG,1486,MUC,346,,0,738,73.58
AB,214,SKG,1486,NUE,347,,0,738,62.10
AB,214,SKG,1486,STR,350,,0,738,36.88
AB,214,SKG,1486,TXL,351,,0,319,24.28
AB,214,SKG,1486,VIE,1613,,0,E90,71.37
AB,214,SMI,1476,DUS,345,,0,320,27.67
AB,214,SMI,1476,MUC,346,,0,320,52.44
AB,214,SMI,1476,NUE,347,,0,738,25.90
AB,214,SMI,1476,TXL,351,,0,320,41.86
AB,214,SOF,1194,TXL,351,,0,73G,87.74
AB,214,SPC,1053,DUS,345,,0,321,78.05
AB,214,SPU,1206,NUE,347,,0,DH4,91.93
AB,214,STN,548,DUS,345,,0,DH4,84.92
AB,214,STR,350,AGP,1230,,0,320 738,83.32
AB,214,STR,350,ALC,1212,,0,320 738,87.90
AB,214,STR,350,AYT,1688,,0,738 320,59.42
AB,214,STR,350,BEG,1739,,0,733 319,93.02
AB,214,STR,350,CTA,1509,,0,738 320,94.11
AB,214,STR,350,DUS,345,,0,DH4,59.54
AB,214,STR,350,FLR,1563,,0,DH4,47.12
AB,214,STR,350,GWT,410,,0,DH4 73G,59.42
AB,214,STR,350,HAJ,352,,0,DH4,69.52
AB,214,STR,350,HAM,342,,0,320 738,85.78
AB,214,STR,350,IBZ,1225,,0,738 320,83.97
AB,214,STR,350,JER,499,,0,DH4,84.42
AB,214,STR,350,LHR,507,Y,0,319 321 320,27.38
AB,214,STR,350,NAP,1561,,0,320 738,73.94
AB,214,STR,350,OLB,1520,,0,320 738 73G,41.52
AB,214,STR,350,PMI,3998,,0,321 332 738 320,43.24
AB,214,STR,350,SAW,4317,,0,320,51.12
AB,214,STR,350,SKG,1486,,0,738,20.51
AB,214,STR,350,TXL,351,,0,738 320 73G 321 DH4 319,65.39
AB,214,STR,350,VCE,1551,,0,320 73G,58.68
AB,214,SUF,1508,ZRH,1678,,0,320,42.75
AB,214,SVQ,1253,PMI,3998,,0,738,77.97
AB,214,SXF,337,SAW,4317,,0,738,71.10
AB,214,SZG,1612,ACE,1055,,0,320,97.20
AB,214,SZG,1612,CLY,1322,,0,320,85.74
AB,214,SZG,1612,DUS,345,,0,DH4,64.84
AB,214,SZG,1612,HAM,342,,0,320 319,62.78
AB,214,SZG,1612,HER,1452,,0,321,46.61
AB,214,SZG,1612,LGW,502,Y,0,734,40.36
AB,214,SZG,1612,LPA,1054,,0,320,82.67
AB,214,SZG,1612,PMI,3998,Y,0,320,24.77
AB,214,SZG,1612,TFS,1056,,0,320,54.19
AB,214,SZG,1612,TXL,351,,0,319,60.25
AB,214,SZG,1612,VIE,1613,,0,320,68.41
AB,214,TFS,1056,BSL,1423,,0,320,39.26
AB,214,TFS,1056,CGN,344,,0,738,88.83
AB,214,TFS,1056,DRS,338,,0,738,21.61
AB,214,TFS,1056,DUS,345,,0,332 738 321,34.92
AB,214,TFS,1056,GRZ,1609,,0,320,86.15
AB,214,TFS,1056,HAM,342,,0,320,65.71
AB,214,TFS,1056,LEJ,348,,0,738,99.81
AB,214,TFS,1056,MUC,346,,0,738,42.85
AB,214,TFS,1056,NUE,347,,0,738,59.74
AB,214,TFS,1056,SZG,1612,,0,320,33.59
AB,214,TFS,1056,TXL,351,,0,321,35.26
AB,214,TFS,1056,VIE,1613,,0,320,70.40
AB,214,TFS,1056,ZRH,1678,,0,320,53.79
AB,214,TLV,1590,DUS,345,,0,321 738,73.15
AB,214,TLV,1590,MUC,346,,0,320,54.34
AB,214,TLV,1590,TXL,351,,0,320 321 738,64.07
AB,214,TXL,351,ACE,1055,,0,321,96.62
AB,214,TXL,351,AGP,1230,,0,321,50.76
AB,214,TXL,351,ALC,1212,,0,320 73G,81.77
AB,214,TXL,351,AMM,2170,Y,0,320 319,47.99
AB,214,TXL,351,ARN,737,,0,738 320 321 319,91.97
AB,214,TXL,351,AUH,2179,,0,332,38.24
AB,214,TXL,351,AYT,1688,,0,320 321 738,52.25
AB,214,TXL,351,BCN,1218,,0,738 320 321,80.14
AB,214,TXL,351,BEG,1739,,0,319,28.77
AB,214,TXL,351,BRI,1501,,0,738 320,52.05
AB,214,TXL,351,BUD,1489,,0,73G 319,76.09
AB,214,TXL,351,CFU,1460,,0,320 321,44.79
AB,214,TXL,351,CGN,344,,0,321 738 73G 320 319,65.49
AB,214,TXL,351,CPH,609,,0,319 73G 738,57.22
AB,214,TXL,351,CTA,1509,,0,321 320 738,64.57
AB,214,TXL,351,DME,4029,,0,738,82.21
AB,214,TXL,351,DUS,345,,0,738 319 73G 320 321 DH4,60.89
AB,214,TXL,351,FAO,1626,,0,321 320,79.09
AB,214,TXL,351,FCO,1555,,0,320 738 73G,42.92
AB,214,TXL,351,FKB,4166,,0,73G 319 DH4,81.79
AB,214,TXL,351,FNC,4091,,0,332 321,22.06
AB,214,TXL,351,FRA,340,,0,738 73G 319 320 DH4,86.92
AB,214,TXL,351,FUE,1051,,0,321 738,50.08
AB,214,TXL,351,GDN,668,,0,DH4,61.22
AB,214,TXL,351,GOT,687,,0,73G,52.27
AB,214,TXL,351,GRZ,1609,,0,319,34.98
AB,214,TXL,351,GWT,410,,0,DH4,46.11
AB,214,TXL,351,HEL,421,,0,738 73G,32.82
AB,214,TXL,351,HER,1452,,0,738 321,99.27
AB,214,TXL,351,HRG,1130,,0,321,96.55
AB,214,TXL,351,IBZ,1225,,0,738 321,57.40
AB,214,TXL,351,JFK,3797,,0,332,87.46
AB,214,TXL,351,KGD,2952,,0,DH4,56.63
AB,214,TXL,351,KGS,1458,,0,320 738,94.37
AB,214,TXL,351,KRK,669,,0,319 DH4 73G,80.39
AB,214,TXL,351,LED,2948,,0,738 73G,78.19
AB,214,TXL,351,LHR,507,Y,0,320 321 319,96.86
AB,214,TXL,351,LPA,1054,,0,321 320,99.75
AB,214,TXL,351,MAD,1229,,0,738 320,24.30
AB,214,TXL,351,MAH,1231,,0,738,83.69
AB,214,TXL,351,MIA,3576,,0,332,42.24
AB,214,TXL,351,MUC,346,,0,321 738 320 319 73G,91.01
AB,214,TXL,351,MXP,1524,,0,738 73G 320,48.13
AB,214,TXL,351,NAP,1561,,0,320 73G,92.42
AB,214,TXL,351,NBE,7447,,0,738,23.84
AB,214,TXL,351,NUE,347,,0,319 DH4,81.61
AB,214,TXL,351,OLB,1520,,0,320 73G,21.41
AB,214,TXL,351,ORD,3830,,0,332,71.66
AB,214,TXL,351,ORY,1386,,0,738 320 319,63.12
AB,214,TXL,351,OSL,644,,0,319,83.56
AB,214,TXL,351,OTP,1657,,0,320 73G,72.79
AB,214,TXL,351,PEK,3364,Y,0,330,26.83
AB,214,TXL,351,PMI,3998,,0,320 321 738,78.03
AB,214,TXL,351,RHO,1472,,0,320,71.95
AB,214,TXL,351,RIX,3953,Y,0,DH4 735,58.06
AB,214,TXL,351,SCN,349,,0,73G 320,25.04
AB,214,TXL,351,SKG,1486,,0,319,23.31
AB,214,TXL,351,SMI,1476,,0,320,72.18
AB,214,TXL,351,SOF,1194,,0,73G,76.96
AB,214,TXL,351,STR,350,,0,320 738 73G 321 DH4 319,51.35
AB,214,TXL,351,SZG,1612,,0,319,23.05
AB,214,TXL,351,TFS,1056,,0,321,99.30
AB,214,TXL,351,TLV,1590,,0,321 738 320,44.93
AB,214,TXL,351,VCE,1551,,0,320 738 73G,69.84
AB,214,TXL,351,VIE,1613,,0,321 320 E90,24.12
AB,214,TXL,351,WAW,679,,0,DH4 319,67.36
AB,214,TXL,351,ZRH,1678,,0,738 319 321 320 73G,34.36
AB,214,VCE,1551,DUS,345,,0,738 320 321,46.66
AB,214,VCE,1551,STR,350,,0,320 73G,24.89
AB,214,VCE,1551,TXL,351,,0,320 738 73G,46.87
AB,214,VIE,1613,ACE,1055,,0,321,74.57
AB,214,VIE,1613,AGP,1230,Y,0,321 320,73.09
AB,214,VIE,1613,AMM,2170,Y,0,320 319,30.41
AB,214,VIE,1613,ARN,737,Y,0,E90,70.47
AB,214,VIE,1613,BCN,1218,Y,0,320 321,91.58
AB,214,VIE,1613,CDG,1382,Y,0,320,99.48
AB,214,VIE,1613,CFU,1460,,0,320,54.80
AB,214,VIE,1613,CHQ,1474,,0,320,97.43
AB,214,VIE,1613,CPH,609,Y,0,E90,55.57
AB,214,VIE,1613,DUS,345,,0,321 738 E90 320 319,44.64
AB,214,VIE,1613,FCO,1555,,0,E90,81.16
AB,214,VIE,1613,FLR,1563,Y,0,DH4,74.81
AB,214,VIE,1613,FNC,4091,,0,321,71.62
AB,214,VIE,1613,FRA,340,Y,0,E90 320,21.86
AB,214,VIE,1613,HAJ,352,,0,320 E90,56.78
AB,214,VIE,1613,HAM,342,,0,E90 320 321,45.95
AB,214,VIE,1613,HEL,421,Y,0,320 319 E90,43.58
AB,214,VIE,1613,HER,1452,,0,320 321,63.81
AB,214,VIE,1613,JMK,1468,,0,320 321,33.88
AB,214,VIE,1613,JTR,1479,,0,321 320 E90,82.66
AB,214,VIE,1613,KLX,1456,,0,320 E90,95.67
AB,214,VIE,1613,LCA,1197,,0,320,95.64
AB,214,VIE,1613,LHR,507,Y,0,320,25.46
AB,214,VIE,1613,LPA,1054,,0,320,60.81
AB,214,VIE,1613,MAD,1229,,0,320 321,83.47
AB,214,VIE,1613,MLA,1606,,0,E90,86.16
AB,214,VIE,1613,MUC,346,Y,0,E90,65.62
AB,214,VIE,1613,MXP,1524,Y,0,E90,38.06
AB,214,VIE,1613,NCE,1354,Y,0,E90,93.38
AB,214,VIE,1613,NUE,347,,0,DH4,22.69
AB,214,VIE,1613,OLB,1520,,0,320,79.52
AB,214,VIE,1613,PMI,3998,,0,321 320,23.52
AB,214,VIE,1613,PVK,1470,,0,E90,57.54
AB,214,VIE,1613,RHO,1472,,0,320 E90,59.64
AB,214,VIE,1613,SKG,1486,,0,E90,97.40
AB,214,VIE,1613,SZG,1612,,0,320,64.72
AB,214,VIE,1613,TFS,1056,,0,320,74.50
AB,214,VIE,1613,TXL,351,,0,321 320 E90,95.78
AB,214,VIE,1613,VLC,1246,Y,0,320,31.51
AB,214,VIE,1613,VOL,1448,,0,320,77.25
AB,214,VIE,1613,ZRH,1678,Y,0,321 E90 320,51.49
AB,214,VIE,1613,ZTH,1488,,0,320 E90,65.17
AB,214,VLC,1246,PMI,3998,,0,738 320 73G,88.72
AB,214,VLC,1246,VIE,1613,Y,0,320,92.61
AB,214,VOL,1448,VIE,1613,,0,320,77.30
AB,214,VRA,1923,DUS,345,,0,332,38.34
AB,214,WAW,679,TXL,351,,0,319 DH4,50.95
AB,214,XRY,1226,PMI,3998,,0,320,79.46
AB,214,ZRH,1678,ACE,1055,,0,320,50.11
AB,214,ZRH,1678,ALC,1212,,0,320 321,85.17
AB,214,ZRH,1678,BDS,1506,,0,320,75.25
AB,214,ZRH,1678,CTA,1509,,0,320 319,44.73
AB,214,ZRH,1678,DUS,345,,0,319 738 320 73G,34.97
AB,214,ZRH,1678,FNC,4091,,0,320,30.19
AB,214,ZRH,1678,FUE,1051,,0,320,93.61
AB,214,ZRH,1678,GWT,410,,0,73G DH4,53.99
AB,214,ZRH,1678,HEL,421,,0,319,69.51
AB,214,ZRH,1678,HER,1452,,0,320 319,73.64
AB,214,ZRH,1678,IBZ,1225,,0,320,39.34
AB,214,ZRH,1678,LCY,503,Y,0,E90 E70,76.68
AB,214,ZRH,1678,LHR,507,Y,0,320 319 321,58.90
AB,214,ZRH,1678,LPA,1054,,0,320,28.07
AB,214,ZRH,1678,MAD,1229,Y,0,319,39.29
AB,214,ZRH,1678,NAP,1561,,0,320,58.40
AB,214,ZRH,1678,OLB,1520,,0,320 738,43.49
AB,214,ZRH,1678,PMI,3998,,0,738 320 332 321,40.55
AB,214,ZRH,1678,SUF,1508,,0,320,50.25
AB,214,ZRH,1678,TFS,1056,,0,320,27.21
AB,214,ZRH,1678,TXL,351,,0,319 738 321 320 73G,79.79
AB,214,ZRH,1678,VIE,1613,Y,0,321 E90 320,80.85
AB,214,ZTH,1488,DUS,345,,0,738,39.83
AB,214,ZTH,1488,MUC,346,,0,738,84.37
AB,214,ZTH,1488,VIE,1613,,0,320 E90,47.91
ABJ,43,GNM,7407,SSA,2621,,0,EMB,89.70
ABJ,43,LAZ,2582,GNM,7407,,0,EMB,80.51
ABJ,43,SSA,2621,LAZ,2582,,0,EMB,36.18
AC,330,ABJ,253,OUA,246,Y,0,332,60.52
AC,330,ADD,1107,JED,2072,Y,0,333,20.20
AC,330,AMS,580,CPH,609,Y,0,319 321,96.39
AC,330,ANU,2874,YYZ,193,,0,320,62.54
AC,330,ATL,3682,DEN,3751,Y,0,CR7,95.57
AC,330,ATL,3682,YYZ,193,Y,0,CRA CRJ,93.99
AC,330,AUA,2895,YYZ,193,,0,319,60.30
AC,330,AUH,2179,YYZ,193,,0,77W,63.79
AC,330,AZS,5810,YUL,146,,0,320,50.16
AC,330,AZS,5810,YYZ,193,,0,319,57.34
AC,330,BAH,2057,DOH,11051,Y,0,333,98.73
AC,330,BCN,1218,YYZ,193,Y,0,763,85.07
AC,330,BDA,4069,YYZ,193,,0,319,75.27
AC,330,BDL,3825,YUL,146,Y,0,BEH,37.14
AC,330,BDL,3825,YYZ,193,Y,0,BEH,89.24
AC,330,BGI,2875,YYZ,193,,0,319,46.90
AC,330,BJM,1120,NBO,4059,Y,0,332,79.26
AC,330,BKK,3885,ICN,3930,Y,0,333 777,91.92
AC,330,BKK,3885,NRT,2279,Y,0,777,56.35
AC,330,BNA,3690,YYZ,193,Y,0,CRJ,27.74
AC,330,BOG,2709,YYZ,193,,0,763,77.93
AC,330,BOS,3448,YHZ,73,Y,0,CRJ,40.90
AC,330,BOS,3448,YOW,100,Y,0,DH1,33.83
AC,330,BOS,3448,YUL,146,Y,0,CRJ DH3,94.81
AC,330,BOS,3448,YYZ,193,,0,E90 E75,91.36
AC,330,BRU,302,BJM,1120,Y,0,332,59.24
AC,330,BRU,302,COO,245,Y,0,332,54.24
AC,330,BRU,302,DKR,1084,Y,0,333,66.65
AC,330,BRU,302,DLA,897,Y,0,333,46.33
AC,330,BRU,302,KGL,1165,Y,0,332,71.41
AC,330,BRU,302,LAD,951,Y,0,333,71.97
AC,330,BRU,302,OUA,246,Y,0,333,98.17
AC,330,BRU,302,YUL,146,,0,333,38.85
AC,330,BRU,302,YYZ,193,Y,0,332,21.26
AC,330,BWI,3849,YYZ,193,Y,0,DH1,53.54
AC,330,CCC,1901,YYZ,193,,0,319,29.43
AC,330,CDG,1382,YUL,146,,0,77W,99.69
AC,330,CDG,1382,YYZ,193,,0,77W,27.67
AC,330,CKY,4162,DKR,1084,Y,0,333,50.94
AC,330,CLE,3486,YYZ,193,Y,0,DH1,81.91
AC,330,CLT,3876,YYZ,193,Y,0,CRJ,41.33
AC,330,CMH,3759,YYZ,193,Y,0,DH1,63.80
AC,330,COO,245,ABJ,253,Y,0,332,92.55
AC,330,CPH,609,AMS,580,Y,0,319,46.76
AC,330,CPH,609,OSL,644,Y,0,321,99.92
AC,330,CPH,609,VNO,3959,Y,0,M80,84.05
AC,330,CPH,609,WAW,679,Y,0,M80,50.78
AC,330,CPH,609,YYZ,193,,0,763,90.48
AC,330,CUN,1852,YUL,146,,0,319,96.84
AC,330,CUN,1852,YYC,178,,0,319,78.24
AC,330,CUN,1852,YYZ,193,,0,319,49.34
AC,330,CVG,3488,YYZ,193,Y,0,CRJ,39.90
AC,330,CZM,1800,YUL,146,,0,319,66.21
AC,330,DCA,3520,YOW,100,Y,0,CRJ,62.70
AC,330,DCA,3520,YUL,146,Y,0,CRJ,31.51
AC,330,DCA,3520,YYZ,193,,0,E75,99.10
AC,330,DEL,3093,BRU,302,Y,0,332,76.34
AC,330,DEN,3751,ATL,3682,Y,0,CR7,54.54
AC,330,DEN,3751,MSY,3861,Y,0,738 739,44.96
AC,330,DEN,3751,YEG,49,Y,0,CRJ 319 E70,35.35
AC,330,DEN,3751,YMM,90,Y,0,CR7,98.85
AC,330,DEN,3751,YQR,120,Y,0,CRJ,78.43
AC,330,DEN,3751,YUL,146,,0,E90,84.39
AC,330,DEN,3751,YVR,156,Y,0,319 320 CR7 738,21.60
AC,330,DEN,3751,YWG,160,Y,0,ERJ,75.75
AC,330,DEN,3751,YXE,166,Y,0,ERJ,87.48
AC,330,DEN,3751,YYC,178,Y,0,CRJ 738 320 739,81.05
AC,330,DEN,3751,YYZ,193,,0,E90,42.20
AC,330,DFW,3670,YYZ,193,,0,E75,39.97
AC,330,DKR,1084,BRU,302,Y,0,333,52.52
AC,330,DKR,1084,CKY,4162,Y,0,333,64.95
AC,330,DLA,897,BRU,302,Y,0,333,54.41
AC,330,DLA,897,FIH,1020,Y,0,333,84.94
AC,330,DOH,11051,BAH,2057,Y,0,333,22.13
AC,330,DOH,11051,FRA,340,Y,0,333,61.73
AC,330,DTW,3645,YYZ,193,Y,0,CRJ BEH,95.94
AC,330,DUB,599,YYZ,193,Y,0,763,97.58
AC,330,EBB,1187,BRU,302,Y,0,332,34.31
AC,330,EWR,3494,MSY,3861,Y,0,319 E70 320 738,52.18
AC,330,EWR,3494,YEG,49,Y,0,319,38.19
AC,330,EWR,3494,YUL,146,Y,0,CRJ,28.00
AC,330,EWR,3494,YVR,156,,0,319,84.27
AC,330,EWR,3494,YYC,178,,0,E90,48.15
AC,330,EWR,3494,YYZ,193,,0,E75 E90,89.25
AC,330,EZE,3988,SCL,2650,,0,763,73.64
AC,330,FCO,1555,YYZ,193,,0,333,34.89
AC,330,FDF,2878,YUL,146,,0,319,46.99
AC,330,FIH,1020,BRU,302,Y,0,333,26.55
AC,330,FIH,1020,DLA,897,Y,0,333,95.11
AC,330,FLL,3533,YUL,146,,0,320,91.00
AC,330,FLL,3533,YYZ,193,,0,320,61.51
AC,330,FRA,340,DOH,11051,Y,0,333,84.74
AC,330,FRA,340,JED,2072,Y,0,333,53.59
AC,330,FRA,340,LCA,1197,Y,0,319 321,96.16
AC,330,FRA,340,NAP,1561,Y,0,321,65.72
AC,330,FRA,340,VLC,1246,Y,0,319,90.28
AC,330,FRA,340,VNO,3959,Y,0,321,60.39
AC,330,FRA,340,YOW,100,,0,333,63.35
AC,330,FRA,340,YUL,146,,0,333,68.60
AC,330,FRA,340,YVR,156,Y,0,744,85.72
AC,330,FRA,340,YYC,178,,0,77W,55.12
AC,330,FRA,340,YYZ,193,,0,77W,93.23
AC,330,GCM,1926,YYZ,193,,0,E90,44.89
AC,330,GDN,668,CPH,609,Y,0,M80,21.77
AC,330,GGT,1941,YYZ,193,,0,E90,36.24
AC,330,GND,2882,YYZ,193,,0,319,37.67
AC,330,GRU,2564,YYZ,193,,0,763,52.31
AC,330,GVA,1665,YUL,146,,0,333,22.34
AC,330,HAV,1909,YYZ,193,,0,E90,22.04
AC,330,HKG,3077,YVR,156,,0,77W,85.59
AC,330,HKG,3077,YYZ,193,,0,77L,96.27
AC,330,HND,2359,YVR,156,,0,763,72.35
AC,330,HNL,3728,YVR,156,,0,763,22.84
AC,330,HOG,1910,YUL,146,,0,319,81.37
AC,330,HOG,1910,YYZ,193,,0,319,29.99
AC,330,IAD,3714,MSY,3861,Y,0,ERJ CR7 738 E70 739,87.56
AC,330,IAD,3714,YOW,100,Y,0,ERJ,92.41
AC,330,IAD,3714,YUL,146,Y,0,ERJ CRJ,57.00
AC,330,IAD,3714,YYZ,193,Y,0,ERJ CRJ CR7,30.52
AC,330,IAH,3550,MSY,3861,Y,0,CR7 320 73G 738 E70 ERJ 319,42.75
AC,330,IAH,3550,YEG,49,Y,0,738 320 737 319,58.38
AC,330,IAH,3550,YUL,146,Y,0,E70,49.17
AC,330,IAH,3550,YYC,178,Y,0,CRA 738 320 739,63.05
AC,330,IAH,3550,YYZ,193,Y,0,CRA,52.85
AC,330,ICN,3930,BKK,3885,Y,0,333 777,21.57
AC,330,ICN,3930,YVR,156,,0,763,25.40
AC,330,IND,3585,YYZ,193,Y,0,CRJ,49.67
AC,330,IST,1701,YYZ,193,,0,763 77W,38.19
AC,330,JED,2072,ADD,1107,Y,0,333,97.90
AC,330,JED,2072,FRA,340,Y,0,333,54.05
AC,330,JED,2072,IST,1701,,0,321,72.47
AC,330,JFK,3797,YYZ,193,Y,0,CRA,73.35
AC,330,KGL,1165,EBB,1187,Y,0,332,73.73
AC,330,KGL,1165,NBO,4059,Y,0,332,30.24
AC,330,KIN,1779,YYZ,193,,0,319,99.92
AC,330,LAD,951,FIH,1020,Y,0,333,25.86
AC,330,LAS,3877,YUL,146,,0,763,23.31
AC,330,LAS,3877,YVR,156,,0,319,51.08
